,artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions,tags
10,net.cactusthorn.config:jasypt,net.cactusthorn.config:jasypt:0.30,0.30,1621696075000,0,5,2,https://github.com/Gmugra/net.cactusthorn.config,Gmugra,net.cactusthorn.config,https://api.github.com/repos/Gmugra/net.cactusthorn.config/languages,Java,True,"[{'name': '0.30', 'ts': 1621696075000}]","[{'name': 'v0.10', 'date': '2021-04-30T16:41:37Z'}, {'name': 'v0.20', 'date': '2021-05-10T17:45:02Z'}, {'name': 'v0.30', 'date': '2021-05-22T14:38:08Z'}, {'name': 'v0.31', 'date': '2021-05-23T10:10:33Z'}, {'name': 'v0.40', 'date': '2021-06-04T16:54:26Z'}, {'name': 'v0.50', 'date': '2021-07-05T07:51:00Z'}, {'name': 'v0.60', 'date': '2021-07-16T09:15:12Z'}, {'name': 'v0.70', 'date': '2021-08-27T10:24:32Z'}, {'name': 'v0.80', 'date': '2022-02-02T07:24:24Z'}, {'name': 'v0.81', 'date': '2023-03-15T18:33:03Z'}]"
11,nl.hsac:hsac-fitnesse-email,nl.hsac:hsac-fitnesse-email:0.5.0,0.5.0,1574153748000,0,4,2,https://github.com/fhoeben/hsac-fitnesse-email.git,fhoeben,hsac-fitnesse-email,https://api.github.com/repos/fhoeben/hsac-fitnesse-email/languages,Java,True,"[{'name': '0.0.1', 'ts': 1512902820000}, {'name': '0.1.0', 'ts': 1513241908000}, {'name': '0.2.0', 'ts': 1522781425000}, {'name': '0.3.0', 'ts': 1555874185000}, {'name': '0.4.0', 'ts': 1573307166000}, {'name': '0.5.0', 'ts': 1574153748000}]","[{'name': '0.0.1', 'date': '2017-12-10T10:46:35Z'}, {'name': '0.1.0', 'date': '2017-12-14T08:57:48Z'}, {'name': '0.2.0', 'date': '2018-04-03T18:49:54Z'}, {'name': '0.3.0', 'date': '2019-04-21T19:16:37Z'}, {'name': '0.4.0', 'date': '2019-11-09T13:45:37Z'}, {'name': '0.5.0', 'date': '2019-11-19T08:55:32Z'}]"
12,cz.alry:plantuml-maven-plugin,cz.alry:plantuml-maven-plugin:1.5.0,1.5.0,1539095988000,0,5,4,scm:git:https://github.com/AlesRybak/plantuml-maven-plugin,AlesRybak,plantuml-maven-plugin,https://api.github.com/repos/AlesRybak/plantuml-maven-plugin/languages,Java,True,"[{'name': '1.5.0', 'ts': 1539095988000}]","[{'name': 'v6055', 'date': '2011-01-27T17:00:08Z'}, {'name': 'v6085', 'date': '2011-02-03T15:18:20Z'}, {'name': 'v6121', 'date': '2011-02-16T18:02:05Z'}, {'name': 'v6242', 'date': '2011-03-28T16:38:33Z'}, {'name': 'v6487', 'date': '2011-05-07T06:24:42Z'}, {'name': 'v7177', 'date': '2011-09-07T15:42:05Z'}, {'name': 'v7232', 'date': '2011-09-13T02:11:59Z'}, {'name': 'v7876', 'date': '2012-05-13T20:35:47Z'}, {'name': '7933', 'date': '2012-08-29T02:28:13Z'}, {'name': '7934', 'date': '2012-09-11T00:40:41Z'}, {'name': '1.0', 'date': '2014-05-24T00:27:43Z'}, {'name': '1.1', 'date': '2014-05-24T20:53:11Z'}, {'name': 'v1.2', 'date': '2015-07-09T11:37:36Z'}, {'name': 'v1.3', 'date': '2015-07-09T13:40:18Z'}, {'name': '1.3', 'date': '2015-07-09T15:35:49Z'}, {'name': 'plantuml-maven-plugin-1.3', 'date': '2015-07-09T16:15:09Z'}, {'name': 'v1.5.0', 'date': '2018-10-09T14:37:41Z'}]"
13,com.charlyghislain.authenticator:authenticator-application-api,com.charlyghislain.authenticator:authenticator-application-api:1.0.7,1.0.7,1569793016000,0,4,1,https://github.com/cghislai/authenticator,cghislai,authenticator,https://api.github.com/repos/cghislai/authenticator/languages,Java,True,"[{'name': '1.0.1', 'ts': 1542893592000}, {'name': '1.0.0', 'ts': 1534961819000}, {'name': '1.0.6', 'ts': 1552596109000}, {'name': '1.0.3', 'ts': 1542984289000}, {'name': '1.0.4', 'ts': 1543074277000}, {'name': '1.0.7', 'ts': 1569793016000}]","[{'name': '1.0.0', 'date': '2018-08-22T17:39:13Z'}, {'name': '1.0.1', 'date': '2018-11-22T13:28:42Z'}, {'name': '1.0.2', 'date': '2018-11-23T13:32:14Z'}, {'name': '1.0.3', 'date': '2018-11-23T13:44:19Z'}, {'name': '1.0.4', 'date': '2018-11-24T15:39:44Z'}, {'name': '1.0.5', 'date': '2019-03-14T20:20:40Z'}, {'name': '1.0.6', 'date': '2019-03-14T20:29:40Z'}, {'name': '1.0.7', 'date': '2019-09-29T21:30:57Z'}]"
14,media.pepperpot.tca:tomcat-jwt-authenticator,media.pepperpot.tca:tomcat-jwt-authenticator:2.0.1,2.0.1,1684529353000,0,6,1,https://github.com/minfrin/tomcat-jwt-authenticator/tags/tomcat-jwt-authenticator-2.0.1,minfrin,tomcat-jwt-authenticator,https://api.github.com/repos/minfrin/tomcat-jwt-authenticator/languages,Java,True,"[{'name': '2.0.0', 'ts': 1684497379000}, {'name': '2.0.1', 'ts': 1684529353000}]","[{'name': 'tomcat7-jwt-authenticator-1.1.0', 'date': '2019-03-15T14:15:25Z'}, {'name': 'tomcat7-jwt-authenticator-1.1.1', 'date': '2021-11-01T13:29:15Z'}, {'name': 'tomcat-jwt-authenticator-1.2.0', 'date': '2023-03-06T19:31:42Z'}, {'name': 'tomcat-jwt-authenticator-1.3.0', 'date': '2023-03-06T19:41:16Z'}, {'name': 'tomcat-jwt-authenticator-1.4.0', 'date': '2023-03-06T20:03:07Z'}, {'name': 'tomcat-jwt-authenticator-2.0.0', 'date': '2023-05-19T11:06:59Z'}, {'name': 'tomcat-jwt-authenticator-2.0.1', 'date': '2023-05-19T20:48:33Z'}]"
15,rocks.coffeenet:frontpage-plugin-api,rocks.coffeenet:frontpage-plugin-api:0.8.0,0.8.0,1549190568000,0,2,1,https://github.com/coffeenet/coffeenet-frontpage-plugin-api,coffeenet,coffeenet-frontpage-plugin-api,https://api.github.com/repos/coffeenet/coffeenet-frontpage-plugin-api/languages,Java,True,"[{'name': '0.8.0', 'ts': 1549190568000}]","[{'name': '0.1.0', 'date': '2018-03-16T16:35:15Z'}, {'name': '0.2.0', 'date': '2018-03-23T16:23:49Z'}, {'name': '0.3.0', 'date': '2018-04-06T07:41:37Z'}, {'name': '0.4.0', 'date': '2018-04-13T12:41:20Z'}, {'name': '0.5.0', 'date': '2018-04-27T12:39:29Z'}, {'name': '0.6.0', 'date': '2018-05-11T11:36:33Z'}, {'name': '0.7.0', 'date': '2019-02-02T15:45:38Z'}, {'name': '0.8.0', 'date': '2019-02-03T10:38:13Z'}]"
16,ch.rasc:wampspring,ch.rasc:wampspring:1.1.2,1.1.2,1512291314000,0,10,4,https://github.com/ralscha/wampspring.git,ralscha,wampspring,https://api.github.com/repos/ralscha/wampspring/languages,Java,True,"[{'name': '1.1.2', 'ts': 1512291314000}, {'name': '1.1.1', 'ts': 1427472554000}, {'name': '1.1.0', 'ts': 1422687719000}, {'name': '1.0.0', 'ts': 1389974366000}, {'name': '1.0.1', 'ts': 1420523729000}]","[{'name': 'wampspring-1.0.0', 'date': '2014-01-17T15:57:26Z'}, {'name': 'wampspring-1.0.1', 'date': '2015-01-06T05:53:07Z'}, {'name': 'wampspring-1.1.0', 'date': '2015-01-31T06:48:50Z'}, {'name': 'wampspring-1.1.1', 'date': '2015-03-27T16:06:09Z'}, {'name': 'wampspring-1.1.2', 'date': '2017-12-03T08:51:28Z'}]"
17,com.github.bartlomiej-gora:RPNLibrary,com.github.bartlomiej-gora:RPNLibrary:5.0.0,5.0.0,1624478114000,0,7,4,https://github.com/bartlomiej-gora/RPNLibrary/tree/master,bartlomiej-gora,RPNLibrary,https://api.github.com/repos/bartlomiej-gora/RPNLibrary/languages,Java,True,"[{'name': '3.1.0', 'ts': 1497415507000}, {'name': '3.2.2', 'ts': 1500472816000}, {'name': '3.2.1', 'ts': 1500108207000}, {'name': '3.2.0', 'ts': 1498250878000}, {'name': '5.0.0', 'ts': 1624478114000}, {'name': '4.0.0', 'ts': 1586960287000}]","[{'name': '3.0.0', 'date': '2016-04-08T13:53:14Z'}, {'name': '3.1.0', 'date': '2017-06-14T10:44:23Z'}, {'name': '3.2.0', 'date': '2017-06-23T20:48:08Z'}, {'name': '3.2.1-SNAPSHOT', 'date': '2017-07-14T16:14:47Z'}, {'name': '3.2.1', 'date': '2017-07-15T08:40:41Z'}, {'name': '3.2.2', 'date': '2017-07-19T13:10:49Z'}, {'name': '4.0.0', 'date': '2020-04-15T13:46:42Z'}, {'name': '5.0.0', 'date': '2021-06-23T13:43:13Z'}]"
18,be.idamediafoundry.sofa:mapper-api,be.idamediafoundry.sofa:mapper-api:2.0,2.0,1376861555000,0,4,1,scm:git:git@github.com:idamediafoundry/Mapper-API.git,idamediafoundry,Mapper-API,https://api.github.com/repos/idamediafoundry/Mapper-API/languages,Java,True,"[{'name': '2.0', 'ts': 1376861555000}]","[{'name': 'mapper-api-2.0', 'date': '2013-08-15T08:25:32Z'}]"
19,se.sawano.eureka:legacy-registrar,se.sawano.eureka:legacy-registrar:0.0.6,0.0.6,1518081017000,0,7,6,git@github.com:sawano/eureka-legacy-registrar.git,sawano,eureka-legacy-registrar,https://api.github.com/repos/sawano/eureka-legacy-registrar/languages,Java,True,"[{'name': '0.0.6', 'ts': 1518081017000}, {'name': '0.0.4', 'ts': 1449440953000}, {'name': '0.0.5', 'ts': 1450214527000}, {'name': '0.0.1', 'ts': 1449349436000}, {'name': '0.0.2', 'ts': 1449353804000}, {'name': '0.0.3', 'ts': 1449392596000}]","[{'name': 'v0.0.1', 'date': '2015-12-05T20:59:22Z'}, {'name': 'v0.0.2', 'date': '2015-12-05T22:15:56Z'}, {'name': 'v0.0.3', 'date': '2015-12-06T09:02:30Z'}, {'name': 'v0.0.4', 'date': '2015-12-06T22:28:28Z'}, {'name': 'v0.0.5', 'date': '2015-12-15T21:21:20Z'}, {'name': 'v0.0.6', 'date': '2018-02-08T08:53:14Z'}]"
